id,url,name,description,image,segmentName,genreName,dateTitle,dateSubTitle,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,placeUrl,offer,priceRanges,performers,city
vvG1IZb8xdpPrw,https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-10-28-2024/event/0A006108835A57B2,Snapdragon Stadium Tours,"Snapdragon Stadium Tours | Mon 10/28 | Snapdragon Stadium, San Diego, CA",https://s1.ticketm.net/dam/a/c52/876cd107-22d0-449f-a80d-7cc8d9654c52_RECOMENDATION_16_9.jpg,Miscellaneous,Undefined,28-10-2024,Mon,2101 Stadium Way,San Diego,CA,92108,US,https://www.ticketmaster.com/snapdragon-stadium-tickets-san-diego/venue/82847,"{'offerUrl': 'https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-10-28-2024/event/0A006108835A57B2', 'availabilityStarts': '', 'price': 30, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 30}]","[{'name': 'Snapdragon Stadium Tours', 'url': 'https://www.ticketmaster.com/snapdragon-stadium-tours-tickets/artist/3060631'}]",San Diego
rZ7HnEZ1AK-vjK,https://www.ticketweb.com/event/sheryl-underwood-friends-featuring-brea-improv-tickets/13841713,Sheryl Underwood & Friends Featuring Kyle Erby & Mike Washington,"Sheryl Underwood & Friends Featuring Kyle Erby & Mike Washington | Wed 10/30 @ 8:00pm | Brea Improv, Brea, CA",https://s1.ticketm.net/dam/a/170/71e94a84-97c7-440f-9bd3-3219a2cba170_1300511_RETINA_PORTRAIT_16_9.jpg,Arts & Theatre,Comedy,30-10-2024,Wed 8:00pm,180 S Brea Blvd,Brea,CA,92821,US,https://www.ticketweb.com/venue/brea-improv-brea-ca/427885,"{'offerUrl': 'https://www.ticketweb.com/event/sheryl-underwood-friends-featuring-brea-improv-tickets/13841713', 'availabilityStarts': '2024-08-08T17:00:00Z', 'price': 37.17, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 37.17}]","[{'name': 'Sheryl Underwood', 'url': 'https://www.ticketmaster.com/sheryl-underwood-tickets/artist/806179'}]",San Diego
rZ7HnEZ1AK0_bN,https://www.ticketweb.com/event/the-buddy-system-ontario-improv-tickets/13919623,The Buddy System,"The Buddy System | Wed 10/30 @ 8:00pm | Ontario Improv, Ontario, CA",https://s1.ticketm.net/dam/c/50a/fa9caa1f-73a1-411e-b507-ec56fa59650a_106061_RECOMENDATION_16_9.jpg,Arts & Theatre,Comedy,30-10-2024,Wed 8:00pm,4555 Mills Cir,Ontario,CA,91764,US,https://www.ticketweb.com/venue/ontario-improv-ontario-ca/427965,"{'offerUrl': 'https://www.ticketweb.com/event/the-buddy-system-ontario-improv-tickets/13919623', 'availabilityStarts': '2024-10-17T17:00:00Z', 'price': 31.92, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 31.92}]","[{'name': 'George Ferido', 'url': 'https://www.ticketmaster.com/george-ferido-tickets/artist/2663163'}]",San Diego
vvG1IZ9gJLRoyH,https://www.ticketmaster.com/petco-park-tours-san-diego-california-10-31-2024/event/0A005F599FBD1E7C,Petco Park Tours,"Petco Park Tours | Thu 10/31 | Petco Park, San Diego, CA",https://s1.ticketm.net/dam/a/2e7/4adeb98b-b8c3-4668-9d0e-656f821642e7_1427701_RETINA_PORTRAIT_16_9.jpg,Sports,Baseball,31-10-2024,TBA,100 Park Blvd,San Diego,CA,92101,US,https://www.ticketmaster.com/petco-park-tickets-san-diego/venue/82561,"{'offerUrl': 'https://www.ticketmaster.com/petco-park-tours-san-diego-california-10-31-2024/event/0A005F599FBD1E7C', 'availabilityStarts': '2023-10-25T19:30:00Z', 'price': 25, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 25}]","[{'name': 'Petco Park Tours', 'url': 'https://www.ticketmaster.com/petco-park-tours-tickets/artist/1826325'}]",San Diego
Z7r9jZ1A7u9us,https://www.ticketmaster.com/event/Z7r9jZ1A7u9us,Del Mar Thoroughbred Racing,"Del Mar Thoroughbred Racing | Thu 10/31 @ 12:30pm | Del Mar Thoroughbred Club, Del Mar, CA",https://s1.ticketm.net/dam/c/3b0/f8ca600f-85dc-48a6-9f5e-d236e035a3b0_105591_RETINA_PORTRAIT_16_9.jpg,Sports,Equestrian,31-10-2024,Thu 12:30pm,,Del Mar,CA,92014,US,https://www.ticketmaster.com/del-mar-thoroughbred-club-tickets-del-mar/venue/ZFr9jZdkk7,"{'offerUrl': 'https://www.ticketmaster.com/event/Z7r9jZ1A7u9us', 'availabilityStarts': '1900-01-01T06:00:00Z', 'price': None, 'priceCurrency': None}",[],"[{'name': 'Del Mar Thoroughbred Racing', 'url': 'https://www.ticketmaster.com/del-mar-thoroughbred-racing-tickets/artist/ZFr9jZ77e1'}]",San Diego
LvZ18_x51Zn4nyZZv_FD6,https://www.universe.com/events/ocs-original-oktoberfest-2024-tickets-G6JPTY?ref=ticketmaster,OC's Original Oktoberfest 2024,"OC's Original Oktoberfest 2024 | Thu 10/31 @ 6:00pm | The Biergarten at Old World HB, Huntington Beach, CA",https://s1.ticketm.net/dam/a/196/9fb89673-7d11-4986-ab28-3be1771ab196_RECOMENDATION_16_9.jpg,Miscellaneous,Fairs & Festivals,31-10-2024,Thu 6:00pm,"7561 Center Ave., #49",Huntington Beach,CA,92647,US,https://www.ticketmaster.com/the-biergarten-at-old-world-hb-tickets-huntington-beach/venue/74822,"{'offerUrl': 'https://www.universe.com/events/ocs-original-oktoberfest-2024-tickets-G6JPTY?ref=ticketmaster', 'availabilityStarts': '2024-04-17T23:44:22Z', 'price': None, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': None}]","[{'name': ""OC's Original Oktoberfest"", 'url': 'https://www.ticketmaster.com/ocs-original-oktoberfest-tickets/artist/3048946'}]",San Diego
LvZ18_xGk9RlBeZZvXAhH,https://www.universe.com/events/oktoberfest-table-reservations-2024-tickets-KJ96F8?ref=ticketmaster,Oktoberfest Table Reservations 2024,"Oktoberfest Table Reservations 2024 | Thu 10/31 @ 6:00pm | The Biergarten at Old World HB, Huntington Beach, CA",https://s1.ticketm.net/dam/a/196/9fb89673-7d11-4986-ab28-3be1771ab196_RECOMENDATION_16_9.jpg,Miscellaneous,Fairs & Festivals,31-10-2024,Thu 6:00pm,"7561 Center Ave., #49",Huntington Beach,CA,92647,US,https://www.ticketmaster.com/the-biergarten-at-old-world-hb-tickets-huntington-beach/venue/74822,"{'offerUrl': 'https://www.universe.com/events/oktoberfest-table-reservations-2024-tickets-KJ96F8?ref=ticketmaster', 'availabilityStarts': '2024-04-20T00:02:12Z', 'price': None, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': None}]","[{'name': ""OC's Original Oktoberfest"", 'url': 'https://www.ticketmaster.com/ocs-original-oktoberfest-tickets/artist/3048946'}]",San Diego
rZ7HnEZ1AKrZPS,https://www.ticketweb.com/event/terror-negative-approach-haywire-big-garden-amphitheatre-tickets/13780973,"Terror, Negative Approach, Haywire, Big Ass Truck","Terror, Negative Approach, Haywire, Big Ass Truck | Thu 10/31 @ 6:00pm | Garden Amphitheatre, Garden Grove, CA",https://s1.ticketm.net/dam/a/a00/4e346d40-c303-410a-8008-85936f508a00_28101_RETINA_PORTRAIT_16_9.jpg,Music,Rock,31-10-2024,Thu 6:00pm,12762 Main Street,Garden Grove,CA,92840,US,https://www.ticketweb.com/venue/garden-amphitheatre-garden-grove-ca/434095,"{'offerUrl': 'https://www.ticketweb.com/event/terror-negative-approach-haywire-big-garden-amphitheatre-tickets/13780973', 'availabilityStarts': '2024-09-13T17:00:00Z', 'price': 31.34, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 31.34}]","[{'name': 'Terror', 'url': 'https://www.ticketmaster.com/terror-tickets/artist/862397'}, {'name': 'Big Ass Truck', 'url': 'https://www.ticketmaster.com/big-ass-truck-tickets/artist/777262'}]",San Diego
Z7r9jZ1A7uk1K,https://www.ticketmaster.com/event/Z7r9jZ1A7uk1K,Oogie Boogie Bash,"Oogie Boogie Bash | Thu 10/31 @ 6:00pm | Disney California Adventure Park, Anaheim, CA",https://s1.ticketm.net/dam/c/393/b74d3ddc-a5f3-4e09-a801-89c36b774393_106071_RECOMENDATION_16_9.jpg,Arts & Theatre,Miscellaneous,31-10-2024,Thu 6:00pm,1313 Disneyland Dr,Anaheim,CA,92802,US,https://www.ticketmaster.com/disney-california-adventure-park-tickets-anaheim/venue/Z7r9jZa7l2,"{'offerUrl': 'https://www.ticketmaster.com/event/Z7r9jZ1A7uk1K', 'availabilityStarts': '1900-01-01T18:00:00Z', 'price': None, 'priceCurrency': None}",[],"[{'name': 'Oogie Boogie Bash', 'url': 'https://www.ticketmaster.com/oogie-boogie-bash-tickets/artist/Z7r9jZa2Ob'}]",San Diego
vvG1iZb3_Xk-2A,https://concerts.livenation.com/tornillo-estilo-fino-tour-with-special-san-diego-california-10-31-2024/event/0B0061267E1A13C5,"Tornillo ""Estilo Fino Tour"" with Special Guest Razz","Tornillo ""Estilo Fino Tour"" with Special Guest Razz | Thu 10/31 @ 7:00pm | The Observatory North Park, San Diego, CA",https://s1.ticketm.net/dam/a/c41/6c4945cf-e7fd-40c0-a763-52ba076b6c41_RECOMENDATION_16_9.jpg,Music,Latin,31-10-2024,Thu 7:00pm,2891 University Ave,San Diego,CA,92104,US,https://www.ticketmaster.com/the-observatory-north-park-tickets-san-diego/venue/90384,"{'offerUrl': 'https://concerts.livenation.com/tornillo-estilo-fino-tour-with-special-san-diego-california-10-31-2024/event/0B0061267E1A13C5', 'availabilityStarts': '2024-09-13T17:00:00Z', 'price': 35, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 35}]","[{'name': 'Tornillo', 'url': 'https://www.ticketmaster.com/tornillo-tickets/artist/2886768'}, {'name': 'Razz', 'url': 'https://www.ticketmaster.com/razz-tickets/artist/3226738'}]",San Diego
vvG1iZbKCJcNKi,https://concerts.livenation.com/fast-lane-access-tornillo-not-a-san-diego-california-10-31-2024/event/0B006133A6B634EC,Fast Lane Access - Tornillo - Not a Concert Ticket,"Fast Lane Access - Tornillo - Not a Concert Ticket | Thu 10/31 @ 7:00pm | The Observatory North Park, San Diego, CA",https://s1.ticketm.net/dam/a/72d/33036a53-6621-4e1a-a7eb-7aad5acc872d_898681_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,2891 University Ave,San Diego,CA,92104,US,https://www.ticketmaster.com/the-observatory-north-park-tickets-san-diego/venue/90384,"{'offerUrl': 'https://concerts.livenation.com/fast-lane-access-tornillo-not-a-san-diego-california-10-31-2024/event/0B006133A6B634EC', 'availabilityStarts': '2024-09-19T20:51:00Z', 'price': 20, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 20}]","[{'name': 'Live Nation Fast Lane', 'url': 'https://www.ticketmaster.com/live-nation-fast-lane-tickets/artist/2461867'}, {'name': 'LN Fast Lane', 'url': 'https://www.ticketmaster.com/ln-fast-lane-tickets/artist/2701838'}]",San Diego
vvG1iZbKCtVKff,https://concerts.livenation.com/vip-club-access-tornillo-not-a-san-diego-california-10-31-2024/event/0B006133A9D13514,VIP Club Access - Tornillo - Not A Concert Ticket,"VIP Club Access - Tornillo - Not A Concert Ticket | Thu 10/31 @ 7:00pm | The Observatory North Park, San Diego, CA",https://s1.ticketm.net/dam/a/335/b55e40eb-5cc8-480a-9073-725d19fd9335_1479961_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,2891 University Ave,San Diego,CA,92104,US,https://www.ticketmaster.com/the-observatory-north-park-tickets-san-diego/venue/90384,"{'offerUrl': 'https://concerts.livenation.com/vip-club-access-tornillo-not-a-san-diego-california-10-31-2024/event/0B006133A9D13514', 'availabilityStarts': '2024-09-19T21:04:00Z', 'price': 45, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 45}]","[{'name': 'Live Nation VIP Club Access', 'url': 'https://www.ticketmaster.com/live-nation-vip-club-access-tickets/artist/2461868'}, {'name': 'LN VIP Club Access', 'url': 'https://www.ticketmaster.com/ln-vip-club-access-tickets/artist/2701833'}]",San Diego
vvG1IZb16oA7-k,https://concerts.livenation.com/landon-conrath-san-diego-california-10-31-2024/event/0A0060A1D1144846,Landon Conrath,"Landon Conrath | Thu 10/31 @ 7:00pm | Voodoo Room at the House of Blues San Diego, San Diego, CA",https://s1.ticketm.net/dam/a/fcc/e9922762-bb31-458e-a281-f006224d0fcc_RECOMENDATION_16_9.jpg,Music,Rock,31-10-2024,Thu 7:00pm,1055 5th Avenue,San Diego,CA,92101,US,https://www.ticketmaster.com/voodoo-room-at-the-house-of-blues-san-diego-tickets-san-diego/venue/82846,"{'offerUrl': 'https://concerts.livenation.com/landon-conrath-san-diego-california-10-31-2024/event/0A0060A1D1144846', 'availabilityStarts': '2024-05-10T17:00:00Z', 'price': 18, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 18}]","[{'name': 'Landon Conrath', 'url': 'https://www.ticketmaster.com/landon-conrath-tickets/artist/2966410'}, {'name': 'Andrew Garden', 'url': 'https://www.ticketmaster.com/andrew-garden-tickets/artist/3041115'}]",San Diego
vvG10ZbGF0MfD3,https://www.ticketmaster.com/brooks-nielsen-performing-an-all-growlers-irvine-california-10-31-2024/event/090060C224DD4ED2,Brooks Nielsen Performing An All Growlers Helloween,"Brooks Nielsen Performing An All Growlers Helloween | Thu 10/31 @ 7:00pm | Great Park Live, Irvine, CA",https://s1.ticketm.net/dam/a/3d0/3f4a50ad-4351-4730-84b1-8eda2607b3d0_RECOMENDATION_16_9.jpg,Music,Rock,31-10-2024,Thu 7:00pm,8000 Great Park Blvd,Irvine,CA,92618,US,https://www.ticketmaster.com/great-park-live-tickets-irvine/venue/74856,"{'offerUrl': 'https://www.ticketmaster.com/brooks-nielsen-performing-an-all-growlers-irvine-california-10-31-2024/event/090060C224DD4ED2', 'availabilityStarts': '2024-06-07T17:00:00Z', 'price': 31.31, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 31.31}]","[{'name': 'Brooks Nielsen', 'url': 'https://www.ticketmaster.com/brooks-nielsen-tickets/artist/2897666'}]",San Diego
vvG10Zb2EHEbLH,https://concerts.livenation.com/high-on-fire-santa-ana-california-10-31-2024/event/090060F9FC9D87FC,High On Fire,"High On Fire | Thu 10/31 @ 7:00pm | The Observatory, Santa Ana, CA",https://s1.ticketm.net/dam/a/8f7/55ee315e-aec5-4a7e-8e92-df03349b88f7_781281_RETINA_PORTRAIT_16_9.jpg,Music,Metal,31-10-2024,Thu 7:00pm,3503 S. Harbor Blvd.,Santa Ana,CA,92704,US,https://www.ticketmaster.com/the-observatory-tickets-santa-ana/venue/73867,"{'offerUrl': 'https://concerts.livenation.com/high-on-fire-santa-ana-california-10-31-2024/event/090060F9FC9D87FC', 'availabilityStarts': '2024-08-02T17:00:00Z', 'price': 25, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 25}]","[{'name': 'High On Fire', 'url': 'https://www.ticketmaster.com/high-on-fire-tickets/artist/868937'}, {'name': 'Exhumed', 'url': 'https://www.ticketmaster.com/exhumed-tickets/artist/882081'}]",San Diego
vvG10Zb2I6EFjh,https://concerts.livenation.com/fast-lane-access-high-on-fire-santa-ana-california-10-31-2024/event/090060FA079C871B,Fast Lane Access - High on Fire - Not a Concert Ticket,"Fast Lane Access - High on Fire - Not a Concert Ticket | Thu 10/31 @ 7:00pm | The Observatory, Santa Ana, CA",https://s1.ticketm.net/dam/a/72d/33036a53-6621-4e1a-a7eb-7aad5acc872d_898681_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,3503 S. Harbor Blvd.,Santa Ana,CA,92704,US,https://www.ticketmaster.com/the-observatory-tickets-santa-ana/venue/73867,"{'offerUrl': 'https://concerts.livenation.com/fast-lane-access-high-on-fire-santa-ana-california-10-31-2024/event/090060FA079C871B', 'availabilityStarts': '2024-08-02T17:00:00Z', 'price': 20, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 20}]","[{'name': 'Live Nation Fast Lane', 'url': 'https://www.ticketmaster.com/live-nation-fast-lane-tickets/artist/2461867'}, {'name': 'LN Fast Lane', 'url': 'https://www.ticketmaster.com/ln-fast-lane-tickets/artist/2701838'}]",San Diego
vvG10Zb2I6ZIhU,https://concerts.livenation.com/premier-parking-high-on-fire-not-santa-ana-california-10-31-2024/event/090060FA070286F6,Premier Parking - High On Fire - Not A Concert Ticket,"Premier Parking - High On Fire - Not A Concert Ticket | Thu 10/31 @ 7:00pm | The Observatory, Santa Ana, CA",https://s1.ticketm.net/dam/a/8e4/5748bfe8-9dee-46e2-a8c6-9f44ee52b8e4_1200441_RECOMENDATION_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,3503 S. Harbor Blvd.,Santa Ana,CA,92704,US,https://www.ticketmaster.com/the-observatory-tickets-santa-ana/venue/73867,"{'offerUrl': 'https://concerts.livenation.com/premier-parking-high-on-fire-not-santa-ana-california-10-31-2024/event/090060FA070286F6', 'availabilityStarts': '2024-08-02T17:00:00Z', 'price': 10, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 10}]","[{'name': 'Live Nation Premier Parking', 'url': 'https://www.ticketmaster.com/live-nation-premier-parking-tickets/artist/2461863'}, {'name': 'LN Parking', 'url': 'https://www.ticketmaster.com/ln-parking-tickets/artist/2701831'}]",San Diego
vv1AaZk7zGkdJvKKV,https://concerts.livenation.com/lip-critic-santa-ana-california-10-31-2024/event/09006138E60534F4,Lip Critic,"Lip Critic | Thu 10/31 @ 7:00pm | Constellation Room, Santa Ana, CA",https://s1.ticketm.net/dam/a/6fa/8fdcdf23-6f50-4edd-9e9c-b5999e8e36fa_RETINA_PORTRAIT_16_9.jpg,Music,Rock,31-10-2024,Thu 7:00pm,3503 South Harbor Boulevard,Santa Ana,CA,92704,US,https://www.ticketmaster.com/constellation-room-tickets-santa-ana/venue/74683,"{'offerUrl': 'https://concerts.livenation.com/lip-critic-santa-ana-california-10-31-2024/event/09006138E60534F4', 'availabilityStarts': '2024-09-27T17:00:00Z', 'price': 15, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 15}]","[{'name': 'Lip Critic', 'url': 'https://www.ticketmaster.com/lip-critic-tickets/artist/2836975'}, {'name': 'Big Fun', 'url': 'https://www.ticketmaster.com/big-fun-tickets/artist/2843050'}]",San Diego
vv1AaZk7zGkdRlKPx,https://concerts.livenation.com/premier-parking-lip-critic-not-a-santa-ana-california-10-31-2024/event/09006138EFAD3962,Premier Parking - Lip Critic - Not a Concert Ticket,"Premier Parking - Lip Critic - Not a Concert Ticket | Thu 10/31 @ 7:00pm | Constellation Room, Santa Ana, CA",https://s1.ticketm.net/dam/a/8e4/5748bfe8-9dee-46e2-a8c6-9f44ee52b8e4_1200441_RECOMENDATION_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,3503 South Harbor Boulevard,Santa Ana,CA,92704,US,https://www.ticketmaster.com/constellation-room-tickets-santa-ana/venue/74683,"{'offerUrl': 'https://concerts.livenation.com/premier-parking-lip-critic-not-a-santa-ana-california-10-31-2024/event/09006138EFAD3962', 'availabilityStarts': '2024-09-27T17:00:00Z', 'price': 10, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 10}]","[{'name': 'Live Nation Premier Parking', 'url': 'https://www.ticketmaster.com/live-nation-premier-parking-tickets/artist/2461863'}, {'name': 'LN Parking', 'url': 'https://www.ticketmaster.com/ln-parking-tickets/artist/2701831'}]",San Diego
vv170ZbFGkSQsFUG,https://concerts.livenation.com/dj-shadow-anaheim-california-10-31-2024/event/0900608CDAC48D8C,DJ Shadow,"DJ Shadow | Thu 10/31 @ 7:00pm | House of Blues Anaheim, Anaheim, CA",https://s1.ticketm.net/dam/a/e35/b74589fa-5dfb-4c6e-b4d9-0c2f83b4de35_RETINA_PORTRAIT_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 7:00pm,"400 W Disney Way, #337",Anaheim,CA,92802,US,https://www.ticketmaster.com/house-of-blues-anaheim-tickets-anaheim/venue/74096,"{'offerUrl': 'https://concerts.livenation.com/dj-shadow-anaheim-california-10-31-2024/event/0900608CDAC48D8C', 'availabilityStarts': '2024-04-19T17:00:00Z', 'price': 35, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 35}]","[{'name': 'DJ Shadow', 'url': 'https://www.ticketmaster.com/dj-shadow-tickets/artist/807354'}, {'name': 'Lunice', 'url': 'https://www.ticketmaster.com/lunice-tickets/artist/1543001'}]",San Diego
vv170ZbFGkT-MUr1,https://concerts.livenation.com/fast-lane-access-dj-shadow-not-anaheim-california-10-31-2024/event/0900608FE1DF678A,Fast Lane Access - DJ Shadow - Not a Concert Ticket,"Fast Lane Access - DJ Shadow - Not a Concert Ticket | Thu 10/31 @ 7:00pm | House of Blues Anaheim, Anaheim, CA",https://s1.ticketm.net/dam/a/72d/33036a53-6621-4e1a-a7eb-7aad5acc872d_898681_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,"400 W Disney Way, #337",Anaheim,CA,92802,US,https://www.ticketmaster.com/house-of-blues-anaheim-tickets-anaheim/venue/74096,"{'offerUrl': 'https://concerts.livenation.com/fast-lane-access-dj-shadow-not-anaheim-california-10-31-2024/event/0900608FE1DF678A', 'availabilityStarts': '2024-04-17T17:00:00Z', 'price': 20, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 20}]","[{'name': 'Live Nation Fast Lane', 'url': 'https://www.ticketmaster.com/live-nation-fast-lane-tickets/artist/2461867'}, {'name': 'LN Fast Lane', 'url': 'https://www.ticketmaster.com/ln-fast-lane-tickets/artist/2701838'}]",San Diego
vv170ZbFGkT0skrT,https://concerts.livenation.com/hob-foundation-room-access-dj-shadow-anaheim-california-10-31-2024/event/0900608FE4C467BF,HOB Foundation Room Access - DJ Shadow - Not a Concert Ticket,"HOB Foundation Room Access - DJ Shadow - Not a Concert Ticket | Thu 10/31 @ 7:00pm | House of Blues Anaheim, Anaheim, CA",https://s1.ticketm.net/dam/a/566/91deb4d4-e128-418b-8d2a-8f15c75a1566_1771781_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 7:00pm,"400 W Disney Way, #337",Anaheim,CA,92802,US,https://www.ticketmaster.com/house-of-blues-anaheim-tickets-anaheim/venue/74096,"{'offerUrl': 'https://concerts.livenation.com/hob-foundation-room-access-dj-shadow-anaheim-california-10-31-2024/event/0900608FE4C467BF', 'availabilityStarts': '2024-04-17T17:00:00Z', 'price': 35, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 35}]","[{'name': 'HOB Foundation Room VIP Access', 'url': 'https://www.ticketmaster.com/hob-foundation-room-vip-access-tickets/artist/2924774'}, {'name': 'LN VIP Club Access', 'url': 'https://www.ticketmaster.com/ln-vip-club-access-tickets/artist/2701833'}]",San Diego
LvZ18_IuV7QZQ58ZvFljW,https://www.universe.com/events/drag-show-dee-licious-thursday-at-mary-s-long-beach-location-tickets-BPYR07?ref=ticketmaster,Drag Show: “Dee-licious Thursday” at Mary’s Long Beach Location,"Drag Show: “Dee-licious Thursday” at Mary’s Long Beach Location | Thu 10/31 @ 7:00pm | Hamburger Mary's - Long Beach, Long Beach, CA",https://s1.ticketm.net/dam/c/2db/d6726400-e873-433e-abbf-4d43eb78d2db_105941_RETINA_PORTRAIT_16_9.jpg,Arts & Theatre,Performance Art,31-10-2024,Thu 7:00pm,330 Pine Avenue,Long Beach,CA,90802,US,https://www.ticketmaster.com/hamburger-marys-long-beach-tickets-long-beach/venue/74851,"{'offerUrl': 'https://www.universe.com/events/drag-show-dee-licious-thursday-at-mary-s-long-beach-location-tickets-BPYR07?ref=ticketmaster', 'availabilityStarts': '2024-03-19T15:32:51Z', 'price': None, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': None}]","[{'name': ""Hamburger Mary's - Long Beach Deelicious Thursdays"", 'url': 'https://www.ticketmaster.com/hamburger-marys-long-beach-deelicious-thursdays-tickets/artist/3132086'}, {'name': ""Hamburger Mary's"", 'url': 'https://www.ticketmaster.com/hamburger-marys-tickets/artist/3132064'}]",San Diego
vvG1IZbCAVgv5z,https://www.ticketmaster.com/blackberry-smoke-be-right-here-tour-san-diego-california-10-31-2024/event/0A0060E174D412F8,Blackberry Smoke - Be Right Here Tour,"Blackberry Smoke - Be Right Here Tour | Thu 10/31 @ 7:30pm | Humphreys Concerts By the Bay, San Diego, CA",https://s1.ticketm.net/dam/a/ce1/879c4343-4ca7-47de-964c-40f439606ce1_RECOMENDATION_16_9.jpg,Music,Rock,31-10-2024,Thu 7:30pm,2241 Shelter Island Dr.,San Diego,CA,92106,US,https://www.ticketmaster.com/humphreys-concerts-by-the-bay-tickets-san-diego/venue/81964,"{'offerUrl': 'https://www.ticketmaster.com/blackberry-smoke-be-right-here-tour-san-diego-california-10-31-2024/event/0A0060E174D412F8', 'availabilityStarts': '2024-07-19T17:00:00Z', 'price': None, 'priceCurrency': None}",[],"[{'name': 'Blackberry Smoke', 'url': 'https://www.ticketmaster.com/blackberry-smoke-tickets/artist/1043636'}, {'name': 'Kelsey Waldon', 'url': 'https://www.ticketmaster.com/kelsey-waldon-tickets/artist/1725200'}]",San Diego
rZ7HnEZ1AKppx7,https://www.ticketweb.com/event/strangelove-the-depeche-gaslamp-long-beach-tickets/13596884,STRANGELOVE - THE DEPECHE MODE EXPERIENCE - A SPECIAL HALLOWEEN NIGHT SHOW!,"STRANGELOVE - THE DEPECHE MODE EXPERIENCE - A SPECIAL HALLOWEEN NIGHT SHOW! | Thu 10/31 @ 7:30pm | Gaslamp Long Beach, Long Beach, CA",https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_RECOMENDATION_16_9.jpg,Music,Alternative,31-10-2024,Thu 7:30pm,6251 East Pacific Coast Highway,Long Beach,CA,90803,US,https://www.ticketweb.com/venue/gaslamp-long-beach-long-beach-ca/252754,"{'offerUrl': 'https://www.ticketweb.com/event/strangelove-the-depeche-gaslamp-long-beach-tickets/13596884', 'availabilityStarts': '2024-09-15T03:00:00Z', 'price': 30.02, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 30.02}]",[],San Diego
vvG1iZ9zMUdxfT,https://www.ticketmaster.com/ict-murder-on-the-links-long-beach-california-10-31-2024/event/0B005F8DF60E253F,ICT: Murder On The Links,"ICT: Murder On The Links | Thu 10/31 @ 7:30pm | Beverly O'Neill Theater - Long Beach Conv and Entertainment Ctr, Long Beach, CA",https://s1.ticketm.net/dam/a/9c1/70a00e11-cbcf-4402-bcff-590e258629c1_56391_RETINA_PORTRAIT_16_9.jpg,Arts & Theatre,Theatre,31-10-2024,Thu 7:30pm,300 E Ocean BL,Long Beach,CA,90802,US,https://www.ticketmaster.com/beverly-oneill-theater-long-beach-conv-and-entertainment-ctr-tickets-long-beach/venue/90207,"{'offerUrl': 'https://www.ticketmaster.com/ict-murder-on-the-links-long-beach-california-10-31-2024/event/0B005F8DF60E253F', 'availabilityStarts': '2023-12-15T18:00:00Z', 'price': 49, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 49}]","[{'name': 'International City Theatre', 'url': 'https://www.ticketmaster.com/international-city-theatre-tickets/artist/1935921'}]",San Diego
